Video,Frame no.,Date of video,Colony,Date of analysis,Treatment,Year,Observer doing the analysis,Length in pixels of Zone2,Length in pixels of Zone1,End of bridge,Ant choice,Ant fed on the feeder,Angle measurement 1,Angle measurement 2,Angle measurement 3,Reason for NA (Angle measurement),Gaster touching the paper,Comments
DSC_9424,1131,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9424,1134,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9424,1137,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9424,1140,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9424,1143,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,47.843,46.591,46.119,,Yes,
DSC_9424,1146,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,44.736,44.672,43.902,,Yes,
DSC_9424,1149,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,43.668,42.557,43.304,,Yes,
DSC_9424,1152,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,43.226,43.4,42.455,,Yes,
DSC_9424,1155,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,43.636,44.375,43.31,,Yes,
DSC_9424,1158,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,45.347,45.327,46.356,,Yes,
DSC_9424,1161,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,48.874,47.32,48.202,,Yes,
DSC_9424,1164,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,47.171,46.824,46.152,,Yes,
DSC_9424,1167,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,NA,NA,NA,Ant gaster not clearly visible,NA,
DSC_9424,1170,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9424,1173,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9424,1176,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,48.715,48.607,48.239,,Yes,
DSC_9424,1179,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,48.506,48.814,48.226,,Yes,
DSC_9424,1182,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,48.879,49.803,49.237,,NA,
DSC_9424,1185,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9424,1188,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,48.387,47.936,48.031,,Yes,
DSC_9424,1191,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,51.499,49.764,51.35,,NA,
DSC_9424,1194,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9424,1197,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9424,1200,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,46.442,47.686,46.449,,Yes,
DSC_9424,1203,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9424,1206,10/6/2025,C2F25,10/22/2025,Experimental,2025,Chinmay,516.02,797.49,Right,Correct,Yes,38.623,40.31,39.154,,Yes,
DSC_9473,21340,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,44.145,44.174,45.807,,NA,
DSC_9473,21343,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,43.527,44.293,45.943,,NA,
DSC_9473,21346,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,42.807,42.604,41.424,,NA,
DSC_9473,21349,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9473,21352,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9473,21355,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9473,21358,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9473,21361,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant not visible in frame (on the side of the maze),NA,
DSC_9473,21364,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant not visible in frame (on the side of the maze),NA,
DSC_9473,21367,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant not visible in frame (on the side of the maze),NA,
DSC_9473,21370,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant not visible in frame (on the side of the maze),NA,
DSC_9473,21373,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant not visible in frame (on the side of the maze),NA,
DSC_9473,21376,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant not visible in frame (on the side of the maze),NA,
DSC_9473,21379,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant not visible in frame (on the side of the maze),NA,
DSC_9473,21382,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant not visible in frame (on the side of the maze),NA,
DSC_9473,21385,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant not visible in frame (on the side of the maze),NA,
DSC_9473,21388,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant not visible in frame (on the side of the maze),NA,
DSC_9473,21391,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant not visible in frame (on the side of the maze),NA,
DSC_9473,21394,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant not visible in frame (on the side of the maze),NA,
DSC_9473,21397,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant not visible in frame (on the side of the maze),NA,
DSC_9473,21400,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9473,21403,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9473,21406,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9473,21409,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9473,21412,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9473,21415,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9473,21418,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9473,21421,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9473,21424,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9473,21427,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9473,21430,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9473,21433,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9473,21436,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant not visible in frame (on the side of the maze),NA,
DSC_9473,21439,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant not visible in frame (on the side of the maze),NA,
DSC_9473,21442,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant not visible in frame (on the side of the maze),NA,
DSC_9473,21445,10/29/2025,C1F25,10/30/2025,Control,2025,Chinmay,482.02,744.94,Left,Correct,Yes,NA,NA,NA,Ant not visible in frame (on the side of the maze),NA,
DSC_9476,9401,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,40.395,39.513,40.726,,Yes,
DSC_9476,9404,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,39.133,40.626,39.519,,Yes,
DSC_9476,9407,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,43.264,41.186,42.207,,NA,
DSC_9476,9410,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,39.44,39.578,39.307,,Yes,
DSC_9476,9413,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,No,
DSC_9476,9416,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,No,
DSC_9476,9419,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,No,
DSC_9476,9422,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,No,
DSC_9476,9425,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,No,
DSC_9476,9428,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,No,
DSC_9476,9431,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9476,9434,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9476,9437,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,39.806,40.447,41.588,,Yes,
DSC_9476,9440,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,41.7,41.809,41.965,,Yes,
DSC_9476,9443,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9476,9446,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,43.058,43.198,43.375,,Yes,
DSC_9476,9449,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,43.267,43.545,42.299,,Yes,
DSC_9476,9452,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,42.968,42.439,41.557,,NA,
DSC_9476,9455,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9476,9458,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,46.538,45.247,46.306,,No,
DSC_9476,9461,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,42.683,43.462,42.246,,Yes,
DSC_9476,9464,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,43.741,42.76,42.956,,Yes,
DSC_9476,9467,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9476,9470,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,40.332,40.525,42.338,,NA,
DSC_9476,9473,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,43.381,44.428,43.136,,Yes,
DSC_9476,9476,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,43.993,43.71,43.054,,Yes,
DSC_9476,9479,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,42.691,42.707,42.329,,NA,
DSC_9476,9482,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9476,9485,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9476,9488,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9476,9491,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9476,9494,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9476,9497,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9476,9500,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9476,9503,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9476,9506,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,40.706,40.093,39.85,,Yes,
DSC_9476,9509,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,NA,NA,NA,Ant gaster not clearly visible,NA,
DSC_9476,9512,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,42.665,43.598,43.919,,Yes,
DSC_9476,9515,10/30/2025,C1F25,10/30/2025,Control,2025,Chinmay,510.02,788.21,Right,Correct,Yes,43.811,43.506,43.266,,Yes,
DSC_9482,1122,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,42.138,43.028,43.188,,Yes,
DSC_9482,1125,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant too blurry,NA,
DSC_9482,1128,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,47.256,46.029,47.707,,No,
DSC_9482,1131,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant too blurry,NA,
DSC_9482,1134,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant too blurry,NA,
DSC_9482,1137,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant too blurry,NA,
DSC_9482,1140,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant too blurry,NA,
DSC_9482,1143,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant too blurry,NA,
DSC_9482,1146,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant too blurry,NA,
DSC_9482,1149,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant too blurry,NA,
DSC_9482,1152,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant too blurry,NA,
DSC_9482,1155,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,43.315,42.274,43.771,,NA,
DSC_9482,1158,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant too blurry,NA,
DSC_9482,1161,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant too blurry,NA,
DSC_9482,1164,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant too blurry,NA,
DSC_9482,1167,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant too blurry,NA,
DSC_9482,1170,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant too blurry,NA,
DSC_9482,1173,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant too blurry,NA,
DSC_9482,1176,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant too blurry,NA,
DSC_9482,1179,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant too blurry,NA,
DSC_9482,1182,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9482,1185,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,42.85,42.859,41.796,,NA,
DSC_9482,1188,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9482,1191,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9482,1194,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9482,1197,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9482,1200,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9482,1203,11/6/2025,C1F25,11/7/2025,Control,2025,Chinmay,512.01,791.29,Right,Correct,No,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9487,10136,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9487,10139,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,45.997,46.291,45.543,,Yes,
DSC_9487,10142,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9487,10145,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9487,10148,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9487,10151,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9487,10154,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9487,10157,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9487,10160,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,43.668,42.699,42.197,,Yes,
DSC_9487,10163,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9487,10166,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9487,10169,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9487,10172,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,44.671,46.1,46.432,,NA,
DSC_9487,10175,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,48.814,47.923,47.366,,NA,
DSC_9487,10178,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9487,10181,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,48.08,48.667,49.419,,NA,
DSC_9487,10184,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9487,10187,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9487,10190,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,38.916,38.787,39.92,,Yes,
DSC_9487,10193,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9487,10196,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,43.464,44.014,43.351,,Yes,
DSC_9487,10199,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,45.357,45.858,45.196,,Yes,
DSC_9487,10202,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,44.838,44.045,45.621,,Yes,
DSC_9487,10205,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,48.145,47.344,47.575,,Yes,
DSC_9487,10208,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9487,10211,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9487,10214,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9487,10217,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9487,10220,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9487,10223,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9487,10226,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,43.915,43.796,44.092,,Yes,
DSC_9487,10229,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9487,10232,11/7/2025,C1F25,11/7/2025,Control,2025,Chinmay,502.00,775.82,Right,Correct,Yes,42.941,42.064,42.869,,Yes,
DSC_9492,5575,11/8/2025,C1F25,11/8/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,NA,
DSC_9492,5578,11/8/2025,C1F25,11/8/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9492,5581,11/8/2025,C1F25,11/8/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9492,5584,11/8/2025,C1F25,11/8/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9492,5587,11/8/2025,C1F25,11/8/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9492,5590,11/8/2025,C1F25,11/8/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9492,5593,11/8/2025,C1F25,11/8/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9492,5596,11/8/2025,C1F25,11/8/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,41.055,41.264,42.759,,Yes,
