"","Video","Frame.no.","Date.of.video","Colony","Date.of.analysis","Treatment","Year","Observer.doing.the.analysis","Length.in.pixels.of.Zone2","Length.in.pixels.of.Zone1","End.of.bridge","Ant.choice","Ant.fed.on.the.feeder","Angle.measurement.1","Angle.measurement.2","Angle.measurement.3","Reason.for.NA..Angle.measurement.","Gaster.touching.the.paper","Comments"
"958","DSC_9156",6006,"9/7/2024","C5F24","12/4/2025","Experimental","2024","Chinmay",494,763.46,"Right","Wrong","Yes",54.332,54.443,54.285,"",NA,""
"959","DSC_9156",6009,"9/7/2024","C5F24","12/4/2025","Experimental","2024","Chinmay",494,763.46,"Right","Wrong","Yes",52.45,53.217,53.269,"",NA,""
"960","DSC_9156",6012,"9/7/2024","C5F24","12/4/2025","Experimental","2024","Chinmay",494,763.46,"Right","Wrong","Yes",49.699,48.977,48.569,"",NA,""
"961","DSC_9156",6015,"9/7/2024","C5F24","12/4/2025","Experimental","2024","Chinmay",494,763.46,"Right","Wrong","Yes",50.528,50.43,51.517,"",NA,""
"962","DSC_9156",6018,"9/7/2024","C5F24","12/4/2025","Experimental","2024","Chinmay",494,763.46,"Right","Wrong","Yes",50.609,49.943,50.451,"",NA,""
"963","DSC_9156",6021,"9/7/2024","C5F24","12/4/2025","Experimental","2024","Chinmay",494,763.46,"Right","Wrong","Yes",NA,NA,NA,"Ant gaster not clearly visible",NA,""
"964","DSC_9156",6024,"9/7/2024","C5F24","12/4/2025","Experimental","2024","Chinmay",494,763.46,"Right","Wrong","Yes",NA,NA,NA,"Ant very blurry",NA,""
"965","DSC_9156",6027,"9/7/2024","C5F24","12/4/2025","Experimental","2024","Chinmay",494,763.46,"Right","Wrong","Yes",49.64,49.291,49.575,"",NA,""
"966","DSC_9156",6030,"9/7/2024","C5F24","12/4/2025","Experimental","2024","Chinmay",494,763.46,"Right","Wrong","Yes",47.604,47.402,47.554,"",NA,""
"967","DSC_9156",6033,"9/7/2024","C5F24","12/4/2025","Experimental","2024","Chinmay",494,763.46,"Right","Wrong","Yes",49.182,48.641,49.7,"","Yes",""
"968","DSC_9156",6036,"9/7/2024","C5F24","12/4/2025","Experimental","2024","Chinmay",494,763.46,"Right","Wrong","Yes",47.324,47.967,47.524,"","Yes",""
"969","DSC_9156",6039,"9/7/2024","C5F24","12/4/2025","Experimental","2024","Chinmay",494,763.46,"Right","Wrong","Yes",47.96,47.943,48.206,"","Yes",""
"970","DSC_9156",6042,"9/7/2024","C5F24","12/4/2025","Experimental","2024","Chinmay",494,763.46,"Right","Wrong","Yes",50.483,49.453,50.023,"","No",""
"971","DSC_9187",11471,"9/10/2024","C4F24","12/4/2025","Experimental","2024","Chinmay",516,797.46,"Right","Wrong","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"972","DSC_9187",11474,"9/10/2024","C4F24","12/4/2025","Experimental","2024","Chinmay",516,797.46,"Right","Wrong","Yes",47.773,47.128,48.604,"","Yes",""
"973","DSC_9187",11477,"9/10/2024","C4F24","12/4/2025","Experimental","2024","Chinmay",516,797.46,"Right","Wrong","Yes",NA,NA,NA,"Ant gaster not clearly visible",NA,""
"974","DSC_9187",11480,"9/10/2024","C4F24","12/4/2025","Experimental","2024","Chinmay",516,797.46,"Right","Wrong","Yes",NA,NA,NA,"Ant gaster not clearly visible",NA,""
"975","DSC_9187",11483,"9/10/2024","C4F24","12/4/2025","Experimental","2024","Chinmay",516,797.46,"Right","Wrong","Yes",NA,NA,NA,"Ant gaster not clearly visible",NA,""
"976","DSC_9187",11486,"9/10/2024","C4F24","12/4/2025","Experimental","2024","Chinmay",516,797.46,"Right","Wrong","Yes",49.681,50.729,50.558,"",NA,""
"977","DSC_9187",11489,"9/10/2024","C4F24","12/4/2025","Experimental","2024","Chinmay",516,797.46,"Right","Wrong","Yes",NA,NA,NA,"Ant gaster not clearly visible",NA,""
"978","DSC_9187",11492,"9/10/2024","C4F24","12/4/2025","Experimental","2024","Chinmay",516,797.46,"Right","Wrong","Yes",49.652,48.499,49.148,"","Yes",""
"979","DSC_9187",11495,"9/10/2024","C4F24","12/4/2025","Experimental","2024","Chinmay",516,797.46,"Right","Wrong","Yes",49.82,48.849,48.734,"",NA,""
"980","DSC_9187",11498,"9/10/2024","C4F24","12/4/2025","Experimental","2024","Chinmay",516,797.46,"Right","Wrong","Yes",NA,NA,NA,"Ant gaster not clearly visible",NA,""
"981","DSC_9187",11501,"9/10/2024","C4F24","12/4/2025","Experimental","2024","Chinmay",516,797.46,"Right","Wrong","Yes",47.401,47.222,46.42,"","Yes",""
"982","DSC_9187",11504,"9/10/2024","C4F24","12/4/2025","Experimental","2024","Chinmay",516,797.46,"Right","Wrong","Yes",46.576,45.953,46.678,"",NA,""
"983","DSC_9187",11507,"9/10/2024","C4F24","12/4/2025","Experimental","2024","Chinmay",516,797.46,"Right","Wrong","Yes",47.84,47.064,46.808,"","Yes",""
"984","DSC_9187",11510,"9/10/2024","C4F24","12/4/2025","Experimental","2024","Chinmay",516,797.46,"Right","Wrong","Yes",47.139,46.848,47.439,"","Yes",""
"985","DSC_9187",11513,"9/10/2024","C4F24","12/4/2025","Experimental","2024","Chinmay",516,797.46,"Right","Wrong","Yes",47.079,46.624,46.356,"","Yes",""
"986","DSC_9187",11516,"9/10/2024","C4F24","12/4/2025","Experimental","2024","Chinmay",516,797.46,"Right","Wrong","Yes",NA,NA,NA,"Ant very blurry",NA,""
"987","DSC_9187",11519,"9/10/2024","C4F24","12/4/2025","Experimental","2024","Chinmay",516,797.46,"Right","Wrong","Yes",NA,NA,NA,"Ant very blurry",NA,""
"988","DSC_9187",11522,"9/10/2024","C4F24","12/4/2025","Experimental","2024","Chinmay",516,797.46,"Right","Wrong","Yes",47.808,47.016,47.876,"","Yes",""
"989","DSC_9187",11525,"9/10/2024","C4F24","12/4/2025","Experimental","2024","Chinmay",516,797.46,"Right","Wrong","Yes",48.267,49.982,48.861,"",NA,""
"990","DSC_9187",11528,"9/10/2024","C4F24","12/4/2025","Experimental","2024","Chinmay",516,797.46,"Right","Wrong","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"991","DSC_9187",11531,"9/10/2024","C4F24","12/4/2025","Experimental","2024","Chinmay",516,797.46,"Right","Wrong","Yes",47.951,47.17,48.21,"","Yes",""
"992","DSC_9187",11534,"9/10/2024","C4F24","12/4/2025","Experimental","2024","Chinmay",516,797.46,"Right","Wrong","Yes",46.84,45.63,45.934,"","Yes",""
"993","DSC_9187",11537,"9/10/2024","C4F24","12/4/2025","Experimental","2024","Chinmay",516,797.46,"Right","Wrong","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"994","DSC_9187",11540,"9/10/2024","C4F24","12/4/2025","Control","2024","Chinmay",516,797.46,"Right","Wrong","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"995","DSC_9197",8784,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",NA,NA,NA,"Ant very blurry","No",""
"996","DSC_9197",8787,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",NA,NA,NA,"Ant very blurry","No",""
"997","DSC_9197",8790,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",NA,NA,NA,"Ant very blurry","No",""
"998","DSC_9197",8793,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",NA,NA,NA,"Ant very blurry","No",""
"999","DSC_9197",8796,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",NA,NA,NA,"Ant very blurry",NA,""
"1000","DSC_9197",8799,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",45.53,44.148,44.468,"",NA,""
"1001","DSC_9197",8802,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",46.469,45.921,45.408,"",NA,""
"1002","DSC_9197",8805,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",47.493,47.956,47.07,"",NA,""
"1003","DSC_9197",8808,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",NA,NA,NA,"Ant very blurry",NA,""
"1004","DSC_9197",8811,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",NA,NA,NA,"Ant not completely sideways","No",""
"1005","DSC_9197",8814,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",NA,NA,NA,"Ant not completely sideways","No",""
"1006","DSC_9197",8817,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",NA,NA,NA,"Ant not completely sideways","No",""
"1007","DSC_9197",8820,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",NA,NA,NA,"Ant not completely sideways",NA,""
"1008","DSC_9197",8823,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",NA,NA,NA,"Ant not completely sideways","No",""
"1009","DSC_9197",8826,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",NA,NA,NA,"Ant not completely sideways","No",""
"1010","DSC_9197",8829,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",NA,NA,NA,"Ant not completely sideways","No",""
"1011","DSC_9197",8832,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",NA,NA,NA,"Ant very blurry",NA,""
"1012","DSC_9197",8835,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",49.073,48.744,49.815,"",NA,""
"1013","DSC_9197",8838,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",NA,NA,NA,"Ant not completely sideways",NA,""
"1014","DSC_9197",8841,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",NA,NA,NA,"Ant not completely sideways",NA,""
"1015","DSC_9197",8844,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",NA,NA,NA,"Ant not completely sideways",NA,""
"1016","DSC_9197",8847,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",49.15,48.718,49.971,"",NA,""
"1017","DSC_9197",8850,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",49.184,49.605,51.017,"","No",""
"1018","DSC_9197",8853,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",50.019,50.367,50.678,"","No",""
"1019","DSC_9197",8856,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",48.226,48.295,48.468,"",NA,""
"1020","DSC_9197",8859,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",47.775,47.442,48.657,"",NA,""
"1021","DSC_9197",8862,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",52.162,52.556,51.615,"",NA,""
"1022","DSC_9197",8865,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",46.925,46.575,45.488,"",NA,""
"1023","DSC_9197",8868,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",42.879,43.143,43.348,"",NA,""
"1024","DSC_9197",8871,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",NA,NA,NA,"Ant very blurry",NA,""
"1025","DSC_9197",8874,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",NA,NA,NA,"Ant not completely sideways",NA,""
"1026","DSC_9197",8877,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",NA,NA,NA,"Ant not completely sideways",NA,""
"1027","DSC_9197",8880,"9/11/2024","C4F24","12/4/2025","Control","2024","Chinmay",502,775.82,"Left","Wrong","No",NA,NA,NA,"Ant very blurry",NA,""
"1028","DSC_9455",1263,"10/15/2025","C1F25","10/23/2025","Experimental","2025","Chinmay",492.02,760.4,"Left","Correct","Yes",45.855,45.681,44.17,"",NA,""
"1029","DSC_9455",1266,"10/15/2025","C1F25","10/23/2025","Experimental","2025","Chinmay",492.02,760.4,"Left","Correct","Yes",NA,NA,NA,"Ant too blurry",NA,""
"1030","DSC_9455",1269,"10/15/2025","C1F25","10/23/2025","Experimental","2025","Chinmay",492.02,760.4,"Left","Correct","Yes",NA,NA,NA,"Ant too blurry",NA,""
"1031","DSC_9455",1272,"10/15/2025","C1F25","10/23/2025","Experimental","2025","Chinmay",492.02,760.4,"Left","Correct","Yes",48.621,50.524,49.657,"","No",""
"1032","DSC_9455",1275,"10/15/2025","C1F25","10/23/2025","Experimental","2025","Chinmay",492.02,760.4,"Left","Correct","Yes",NA,NA,NA,"Ant too blurry",NA,""
"1033","DSC_9455",1278,"10/15/2025","C1F25","10/23/2025","Experimental","2025","Chinmay",492.02,760.4,"Left","Correct","Yes",NA,NA,NA,"Ant too blurry","Yes",""
"1034","DSC_9455",1281,"10/15/2025","C1F25","10/23/2025","Experimental","2025","Chinmay",492.02,760.4,"Left","Correct","Yes",43.697,41.257,41.428,"","Yes",""
"1035","DSC_9455",1284,"10/15/2025","C1F25","10/23/2025","Experimental","2025","Chinmay",492.02,760.4,"Left","Correct","Yes",NA,NA,NA,"Ant too blurry",NA,""
"1036","DSC_9455",1287,"10/15/2025","C1F25","10/23/2025","Experimental","2025","Chinmay",492.02,760.4,"Left","Correct","Yes",NA,NA,NA,"Ant too blurry",NA,""
"1037","DSC_9455",1290,"10/15/2025","C1F25","10/23/2025","Experimental","2025","Chinmay",492.02,760.4,"Left","Correct","Yes",NA,NA,NA,"Ant too blurry",NA,""
"1038","DSC_9455",1293,"10/15/2025","C1F25","10/23/2025","Experimental","2025","Chinmay",492.02,760.4,"Left","Correct","Yes",NA,NA,NA,"Ant too blurry",NA,""
"1039","DSC_9455",1296,"10/15/2025","C1F25","10/23/2025","Experimental","2025","Chinmay",492.02,760.4,"Left","Correct","Yes",40.403,39.177,39.775,"",NA,""
"1040","DSC_9455",1299,"10/15/2025","C1F25","10/23/2025","Experimental","2025","Chinmay",492.02,760.4,"Left","Correct","Yes",30.759,31.442,28.542,"","Yes",""
"1041","DSC_9455",1302,"10/15/2025","C1F25","10/23/2025","Experimental","2025","Chinmay",492.02,760.4,"Left","Correct","Yes",36.118,34.284,36.767,"","Yes",""
"1042","DSC_9455",1305,"10/15/2025","C1F25","10/23/2025","Experimental","2025","Chinmay",492.02,760.4,"Left","Correct","Yes",NA,NA,NA,"Ant too blurry",NA,""
"1043","DSC_9455",1308,"10/15/2025","C1F25","10/23/2025","Experimental","2025","Chinmay",492.02,760.4,"Left","Correct","Yes",NA,NA,NA,"Ant gaster not clearly visible",NA,""
"1044","DSC_9455",1311,"10/15/2025","C1F25","10/23/2025","Experimental","2025","Chinmay",492.02,760.4,"Left","Correct","Yes",45.585,44.193,45.785,"",NA,""
"1045","DSC_9455",1314,"10/15/2025","C1F25","10/23/2025","Experimental","2025","Chinmay",492.02,760.4,"Left","Correct","Yes",40.101,41.73,42.317,"",NA,""
"1046","DSC_9455",1317,"10/15/2025","C1F25","10/23/2025","Experimental","2025","Chinmay",492.02,760.4,"Left","Correct","Yes",NA,NA,NA,"Ant gaster not clearly visible",NA,""
"1047","DSC_9455",1320,"10/15/2025","C1F25","10/23/2025","Experimental","2025","Chinmay",492.02,760.4,"Left","Correct","Yes",40.601,40.972,40.711,"","Yes",""
"1048","DSC_9455",1323,"10/15/2025","C1F25","10/23/2025","Experimental","2025","Chinmay",492.02,760.4,"Left","Correct","Yes",NA,NA,NA,"Ant gaster not clearly visible",NA,""
"1049","DSC_9455",1326,"10/15/2025","C1F25","10/23/2025","Experimental","2025","Chinmay",492.02,760.4,"Left","Correct","Yes",NA,NA,NA,"Ant gaster not clearly visible",NA,""
"1050","DSC_9457",19429,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"1051","DSC_9457",19432,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"1052","DSC_9457",19435,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"1053","DSC_9457",19438,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"1054","DSC_9457",19441,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"1055","DSC_9457",19444,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"1056","DSC_9457",19447,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"1057","DSC_9457",19450,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"1058","DSC_9457",19453,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",46.061,46.797,44.557,"","No",""
"1059","DSC_9457",19456,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",NA,NA,NA,"Ant too blurry",NA,""
"1060","DSC_9457",19459,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",44.796,44.591,45.31,"","No",""
"1061","DSC_9457",19462,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",53.269,54.782,53.071,"","No",""
"1062","DSC_9457",19465,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",51.717,51.34,52.756,"","No",""
"1063","DSC_9457",19468,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",47.268,48.991,48.381,"",NA,""
"1064","DSC_9457",19471,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",49.665,48.702,49.821,"","Yes",""
"1065","DSC_9457",19474,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",47.921,47.535,46.881,"","Yes",""
"1066","DSC_9457",19477,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",54.312,54.158,53.075,"",NA,""
"1067","DSC_9457",19480,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",51.78,50.44,51.528,"",NA,""
"1068","DSC_9457",19483,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",50.381,49.6,50.376,"",NA,""
"1069","DSC_9457",19486,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",47.07,46.62,47.369,"","Yes",""
"1070","DSC_9457",19489,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",47.593,47.638,46.245,"","Yes",""
"1071","DSC_9457",19492,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",47.491,48.51,47.013,"","Yes",""
"1072","DSC_9457",19495,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",46.469,45.61,46.71,"","No",""
"1073","DSC_9457",19498,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"1074","DSC_9457",19501,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"1075","DSC_9457",19504,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"1076","DSC_9457",19507,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",43.568,44.247,44.616,"","Yes",""
"1077","DSC_9457",19510,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",47.787,46.242,46.259,"","Yes",""
"1078","DSC_9457",19513,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",50.546,49.996,49.612,"","Yes",""
"1079","DSC_9457",19516,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",48.277,47.956,48.823,"",NA,""
"1080","DSC_9457",19519,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",47.07,48.633,48.215,"",NA,""
"1081","DSC_9457",19522,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",49.543,49.391,48.621,"",NA,""
"1082","DSC_9457",19525,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",49.73,49.334,49.813,"",NA,""
"1083","DSC_9457",19528,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",48.788,48.126,47.756,"",NA,""
"1084","DSC_9457",19531,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",NA,NA,NA,"Ant gaster not clearly visible",NA,""
"1085","DSC_9457",19534,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",47.545,47.989,47.526,"","Yes",""
"1086","DSC_9457",19537,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",NA,NA,NA,"","",""
"1087","DSC_9457",19540,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",NA,NA,NA,"","",""
"1088","DSC_9457",19543,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",NA,NA,NA,"","",""
"1089","DSC_9457",19546,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",NA,NA,NA,"","",""
"1090","DSC_9457",19549,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"1091","DSC_9457",19552,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"1092","DSC_9457",19555,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",43.727,42.099,43.069,"","No",""
"1093","DSC_9457",19558,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",43.668,42.979,42.207,"",NA,""
"1094","DSC_9457",19561,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",46.478,47.545,47.933,"","Yes",""
"1095","DSC_9457",19564,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",47.251,47.354,47.49,"",NA,""
"1096","DSC_9457",19567,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",49.865,50.648,50.587,"",NA,""
"1097","DSC_9457",19570,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",48.183,48.219,47.603,"",NA,""
"1098","DSC_9457",19573,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",48.028,48.242,47.048,"","Yes",""
"1099","DSC_9457",19576,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",48.812,49.209,48.308,"","Yes",""
"1100","DSC_9457",19579,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",46.758,46.654,45.239,"","Yes",""
"1101","DSC_9457",19582,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",42.665,41.1,41.841,"",NA,""
"1102","DSC_9457",19585,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",46.273,45.127,45.383,"","Yes",""
"1103","DSC_9457",19588,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",44.67,43.785,44.324,"",NA,""
"1104","DSC_9457",19591,"10/16/2025","C1F25","10/27/2025","Experimental","2025","Chinmay",496.4,767.16,"Right","Correct","Yes",43.807,42.754,43.021,"",NA,""
"1105","DSC_8857",753,"7/10/2024","C1F24","11/6/2025","Experimental","2024","Chinmay",424.01,655.28,"Right","Correct","No",43.08,43.315,42.286,"",NA,""
"1106","DSC_8857",756,"7/10/2024","C1F24","11/6/2025","Experimental","2024","Chinmay",424.01,655.28,"Right","Correct","No",35.171,36.484,36.207,"","Yes","This video was shot from 5 inches instead of 4 inches"
"1107","DSC_8857",759,"7/10/2024","C1F24","11/6/2025","Experimental","2024","Chinmay",424.01,655.28,"Right","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"1108","DSC_8857",762,"7/10/2024","C1F24","11/6/2025","Experimental","2024","Chinmay",424.01,655.28,"Right","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"1109","DSC_8857",765,"7/10/2024","C1F24","11/6/2025","Experimental","2024","Chinmay",424.01,655.28,"Right","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"1110","DSC_8857",768,"7/10/2024","C1F24","11/6/2025","Experimental","2024","Chinmay",424.01,655.28,"Right","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"1111","DSC_8857",771,"7/10/2024","C1F24","11/6/2025","Experimental","2024","Chinmay",424.01,655.28,"Right","Correct","No",NA,NA,NA,"Ant on the edge of the setup",NA,""
"1112","DSC_8857",774,"7/10/2024","C1F24","11/6/2025","Experimental","2024","Chinmay",424.01,655.28,"Right","Correct","No",NA,NA,NA,"Ant on the edge of the setup",NA,""
"1113","DSC_8857",777,"7/10/2024","C1F24","11/6/2025","Experimental","2024","Chinmay",424.01,655.28,"Right","Correct","No",NA,NA,NA,"Ant on the edge of the setup",NA,""
"1114","DSC_8857",780,"7/10/2024","C1F24","11/6/2025","Experimental","2024","Chinmay",424.01,655.28,"Right","Correct","No",NA,NA,NA,"Ant on the edge of the setup",NA,""
